id,sire,dam,population (1=Innisfail),"temperature (1=lab cold, 2=lab benign, 3=lab hot)",rep,"surv (1=survived to adult stage, 0=did not survive to the adult stage)"
513071,13090,130904,1,3,1309043,0
513072,13090,130904,1,3,1309043,0
513073,13090,130905,1,3,1309053,1
513074,13090,130905,1,3,1309053,1
513075,13090,130905,1,3,1309053,1
513076,13090,130905,1,3,1309053,1
513077,13090,130905,1,3,1309053,1
513078,13090,130905,1,3,1309053,1
513079,13090,130905,1,3,1309053,1
513080,13090,130905,1,3,1309053,0
513081,13091,130911,1,3,1309113,1
513082,13091,130911,1,3,1309113,1
513083,13091,130911,1,3,1309113,1
513084,13091,130911,1,3,1309113,0
513085,13091,130911,1,3,1309113,0
513086,13091,130911,1,3,1309113,0
513087,13091,130911,1,3,1309113,0
513088,13091,130911,1,3,1309113,0
513089,13091,130912,1,3,1309123,1
513090,13091,130912,1,3,1309123,1
513091,13091,130912,1,3,1309123,1
513092,13091,130912,1,3,1309123,1
513093,13091,130912,1,3,1309123,1
513094,13091,130912,1,3,1309123,1
513095,13091,130912,1,3,1309123,0
513096,13091,130912,1,3,1309123,0
513097,13091,130915,1,3,1309153,1
513098,13091,130915,1,3,1309153,1
513099,13091,130915,1,3,1309153,1
513100,13091,130915,1,3,1309153,1
513101,13091,130915,1,3,1309153,1
513102,13091,130915,1,3,1309153,0
513103,13091,130915,1,3,1309153,0
513104,13091,130915,1,3,1309153,0
513105,13092,130921,1,3,1309213,1
513106,13092,130921,1,3,1309213,1
513107,13092,130921,1,3,1309213,1
513108,13092,130921,1,3,1309213,1
513109,13092,130921,1,3,1309213,1
513110,13092,130921,1,3,1309213,1
513111,13092,130921,1,3,1309213,0
513112,13092,130921,1,3,1309213,0
513113,13092,130922,1,3,1309223,1
513114,13092,130922,1,3,1309223,0
513115,13092,130922,1,3,1309223,0
513116,13092,130922,1,3,1309223,0
513117,13092,130922,1,3,1309223,0
513118,13092,130922,1,3,1309223,0
513119,13092,130922,1,3,1309223,0
513120,13092,130922,1,3,1309223,0
513121,13092,130923,1,3,1309233,1
513122,13092,130923,1,3,1309233,1
513123,13092,130923,1,3,1309233,1
513124,13092,130923,1,3,1309233,1
513125,13092,130923,1,3,1309233,1
513126,13092,130923,1,3,1309233,1
513127,13092,130923,1,3,1309233,0
513128,13092,130923,1,3,1309233,0
513129,13092,130924,1,3,1309243,0
513130,13092,130924,1,3,1309243,0
513131,13092,130924,1,3,1309243,0
513132,13092,130924,1,3,1309243,0
513133,13092,130924,1,3,1309243,0
513134,13092,130924,1,3,1309243,0
513135,13092,130924,1,3,1309243,0
513136,13092,130924,1,3,1309243,0
513137,13094,130941,1,3,1309413,1
513138,13094,130941,1,3,1309413,1
513139,13094,130941,1,3,1309413,1
513140,13094,130941,1,3,1309413,1
513141,13094,130941,1,3,1309413,1
513142,13094,130941,1,3,1309413,1
513143,13094,130941,1,3,1309413,1
513144,13094,130941,1,3,1309413,0
513145,13094,130942,1,3,1309423,1
513146,13094,130942,1,3,1309423,0
513147,13094,130942,1,3,1309423,0
513148,13094,130942,1,3,1309423,0
513149,13094,130942,1,3,1309423,0
513150,13094,130942,1,3,1309423,0
513151,13094,130942,1,3,1309423,0
513152,13094,130942,1,3,1309423,0
513153,13094,130943,1,3,1309433,0
513154,13094,130943,1,3,1309433,0
513155,13094,130943,1,3,1309433,0
513156,13094,130943,1,3,1309433,0
513157,13094,130943,1,3,1309433,0
513158,13094,130943,1,3,1309433,0
513159,13094,130943,1,3,1309433,0
513160,13094,130943,1,3,1309433,0
513161,13094,130944,1,3,1309443,0
513162,13094,130944,1,3,1309443,0
513163,13094,130944,1,3,1309443,0
513164,13094,130944,1,3,1309443,0
513165,13094,130944,1,3,1309443,0
513166,13094,130944,1,3,1309443,0
513167,13094,130944,1,3,1309443,0
513168,13094,130944,1,3,1309443,0
513169,13096,130961,1,3,1309613,1
513170,13096,130961,1,3,1309613,0
513171,13096,130961,1,3,1309613,0
513172,13096,130961,1,3,1309613,0
513173,13096,130961,1,3,1309613,0
513174,13096,130961,1,3,1309613,0
513175,13096,130961,1,3,1309613,0
513176,13096,130961,1,3,1309613,0
513177,13096,130962,1,3,1309623,1
513178,13096,130962,1,3,1309623,1
513179,13096,130962,1,3,1309623,1
513180,13096,130962,1,3,1309623,1
513181,13096,130962,1,3,1309623,1
513182,13096,130962,1,3,1309623,1
513183,13096,130962,1,3,1309623,0
513184,13096,130962,1,3,1309623,0
513185,13096,130964,1,3,1309643,1
513186,13096,130964,1,3,1309643,1
513187,13096,130964,1,3,1309643,0
513188,13096,130964,1,3,1309643,0
513189,13096,130964,1,3,1309643,0
513190,13096,130964,1,3,1309643,0
513191,13096,130964,1,3,1309643,0
513192,13096,130964,1,3,1309643,0
513193,13096,130965,1,3,1309653,1
513194,13096,130965,1,3,1309653,1
513195,13096,130965,1,3,1309653,0
513196,13096,130965,1,3,1309653,0
513197,13096,130965,1,3,1309653,0
513198,13096,130965,1,3,1309653,0
513199,13096,130965,1,3,1309653,0
513200,13096,130965,1,3,1309653,0
513201,13097,130971,1,3,1309713,1
513202,13097,130971,1,3,1309713,1
513203,13097,130971,1,3,1309713,1
513204,13097,130971,1,3,1309713,1
513205,13097,130971,1,3,1309713,1
513206,13097,130971,1,3,1309713,0
513207,13097,130971,1,3,1309713,0
513208,13097,130971,1,3,1309713,0
513209,13097,130972,1,3,1309723,1
513210,13097,130972,1,3,1309723,1
513211,13097,130972,1,3,1309723,1
513212,13097,130972,1,3,1309723,1
513213,13097,130972,1,3,1309723,1
513214,13097,130972,1,3,1309723,1
513215,13097,130972,1,3,1309723,1
513216,13097,130972,1,3,1309723,0
513217,13097,130975,1,3,1309753,1
513218,13097,130975,1,3,1309753,1
513219,13097,130975,1,3,1309753,0
513220,13097,130975,1,3,1309753,0
513221,13097,130975,1,3,1309753,0
513222,13097,130975,1,3,1309753,0
513223,13097,130975,1,3,1309753,0
513224,13097,130975,1,3,1309753,0
513225,13098,130981,1,3,1309813,1
513226,13098,130981,1,3,1309813,1
513227,13098,130981,1,3,1309813,0
513228,13098,130981,1,3,1309813,0
513229,13098,130981,1,3,1309813,0
513230,13098,130981,1,3,1309813,0
513231,13098,130981,1,3,1309813,0
513232,13098,130981,1,3,1309813,0
513233,13098,130982,1,3,1309823,0
513234,13098,130982,1,3,1309823,0
513235,13098,130982,1,3,1309823,0
513236,13098,130982,1,3,1309823,0
513237,13098,130982,1,3,1309823,0
513238,13098,130982,1,3,1309823,0
513239,13098,130982,1,3,1309823,0
513240,13098,130982,1,3,1309823,0
513241,13098,130983,1,3,1309833,0
513242,13098,130983,1,3,1309833,0
513243,13098,130983,1,3,1309833,0
513244,13098,130983,1,3,1309833,0
513245,13098,130983,1,3,1309833,0
513246,13098,130983,1,3,1309833,0
513247,13098,130983,1,3,1309833,0
513248,13098,130983,1,3,1309833,0
513249,13098,130984,1,3,1309843,0
513250,13098,130984,1,3,1309843,0
513251,13098,130984,1,3,1309843,0
513252,13098,130984,1,3,1309843,0
513253,13098,130984,1,3,1309843,0
513254,13098,130984,1,3,1309843,0
513255,13098,130984,1,3,1309843,0
513256,13098,130984,1,3,1309843,0
513257,13098,130985,1,3,1309853,1
513258,13098,130985,1,3,1309853,1
513259,13098,130985,1,3,1309853,1
513260,13098,130985,1,3,1309853,0
513261,13098,130985,1,3,1309853,0
513262,13098,130985,1,3,1309853,0
513263,13098,130985,1,3,1309853,0
513264,13098,130985,1,3,1309853,0
513265,13099,130991,1,3,1309913,1
513266,13099,130991,1,3,1309913,0
513267,13099,130991,1,3,1309913,0
513268,13099,130991,1,3,1309913,0
513269,13099,130991,1,3,1309913,0
513270,13099,130991,1,3,1309913,0
513271,13099,130991,1,3,1309913,0
513272,13099,130991,1,3,1309913,0
513273,13099,130993,1,3,1309933,1
513274,13099,130993,1,3,1309933,1
513275,13099,130993,1,3,1309933,1
513276,13099,130993,1,3,1309933,1
513277,13099,130993,1,3,1309933,1
513278,13099,130993,1,3,1309933,1
513279,13099,130993,1,3,1309933,1
513280,13099,130993,1,3,1309933,0
513281,13099,130994,1,3,1309943,1
513282,13099,130994,1,3,1309943,1
513283,13099,130994,1,3,1309943,1
513284,13099,130994,1,3,1309943,1
513285,13099,130994,1,3,1309943,0
513286,13099,130994,1,3,1309943,0
513287,13099,130994,1,3,1309943,0
513288,13099,130994,1,3,1309943,0
513289,13099,130995,1,3,1309953,1
513290,13099,130995,1,3,1309953,1
513291,13099,130995,1,3,1309953,0
513292,13099,130995,1,3,1309953,0
513293,13099,130995,1,3,1309953,0
513294,13099,130995,1,3,1309953,0
513295,13099,130995,1,3,1309953,0
513296,13099,130995,1,3,1309953,0
513297,13100,131002,1,3,1310023,0
513298,13100,131002,1,3,1310023,0
513299,13100,131002,1,3,1310023,0
513300,13100,131002,1,3,1310023,0
513301,13100,131002,1,3,1310023,0
513302,13100,131002,1,3,1310023,0
513303,13100,131002,1,3,1310023,0
513304,13100,131002,1,3,1310023,0
513305,13100,131003,1,3,1310033,0
513306,13100,131003,1,3,1310033,0
513307,13100,131003,1,3,1310033,0
513308,13100,131003,1,3,1310033,0
513309,13100,131003,1,3,1310033,0
513310,13100,131003,1,3,1310033,0
513311,13100,131003,1,3,1310033,0
513312,13100,131003,1,3,1310033,0
513313,13100,131004,1,3,1310043,1
513314,13100,131004,1,3,1310043,1
513315,13100,131004,1,3,1310043,1
513316,13100,131004,1,3,1310043,1
513317,13100,131004,1,3,1310043,1
513318,13100,131004,1,3,1310043,0
513319,13100,131004,1,3,1310043,0
513320,13100,131004,1,3,1310043,0
513321,13100,131005,1,3,1310053,1
513322,13100,131005,1,3,1310053,1
513323,13100,131005,1,3,1310053,1
513324,13100,131005,1,3,1310053,1
513325,13100,131005,1,3,1310053,1
513326,13100,131005,1,3,1310053,1
513327,13100,131005,1,3,1310053,0
513328,13100,131005,1,3,1310053,0
513329,13101,131012,1,3,1310123,1
513330,13101,131012,1,3,1310123,1
513331,13101,131012,1,3,1310123,1
513332,13101,131012,1,3,1310123,0
513333,13101,131012,1,3,1310123,0
513334,13101,131012,1,3,1310123,0
513335,13101,131012,1,3,1310123,0
513336,13101,131012,1,3,1310123,0
513337,13101,131013,1,3,1310133,1
513338,13101,131013,1,3,1310133,1
513339,13101,131013,1,3,1310133,0
513340,13101,131013,1,3,1310133,0
513341,13101,131013,1,3,1310133,0
513342,13101,131013,1,3,1310133,0
513343,13101,131013,1,3,1310133,0
513344,13101,131013,1,3,1310133,0
513345,13101,131014,1,3,1310143,1
513346,13101,131014,1,3,1310143,1
513347,13101,131014,1,3,1310143,1
513348,13101,131014,1,3,1310143,1
513349,13101,131014,1,3,1310143,1
513350,13101,131014,1,3,1310143,0
513351,13101,131014,1,3,1310143,0
513352,13101,131014,1,3,1310143,0
513353,13104,131041,1,3,1310413,1
513354,13104,131041,1,3,1310413,1
513355,13104,131041,1,3,1310413,1
513356,13104,131041,1,3,1310413,1
513357,13104,131041,1,3,1310413,1
513358,13104,131041,1,3,1310413,1
513359,13104,131041,1,3,1310413,0
513360,13104,131041,1,3,1310413,0
513361,13104,131044,1,3,1310443,0
513362,13104,131044,1,3,1310443,0
513363,13104,131044,1,3,1310443,0
513364,13104,131044,1,3,1310443,0
513365,13104,131044,1,3,1310443,0
513366,13104,131044,1,3,1310443,0
513367,13104,131044,1,3,1310443,0
513368,13104,131044,1,3,1310443,0
513369,13104,131045,1,3,1310453,1
513370,13104,131045,1,3,1310453,0
513371,13104,131045,1,3,1310453,0
513372,13104,131045,1,3,1310453,0
513373,13104,131045,1,3,1310453,0
513374,13104,131045,1,3,1310453,0
513375,13104,131045,1,3,1310453,0
513376,13104,131045,1,3,1310453,0
513377,13105,131051,1,3,1310513,1
513378,13105,131051,1,3,1310513,1
513379,13105,131051,1,3,1310513,1
513380,13105,131051,1,3,1310513,1
513381,13105,131051,1,3,1310513,0
513382,13105,131051,1,3,1310513,0
513383,13105,131051,1,3,1310513,0
513384,13105,131051,1,3,1310513,0
513385,13105,131052,1,3,1310523,1
513386,13105,131052,1,3,1310523,1
513387,13105,131052,1,3,1310523,1
513388,13105,131052,1,3,1310523,1
513389,13105,131052,1,3,1310523,0
513390,13105,131052,1,3,1310523,0
513391,13105,131052,1,3,1310523,0
513392,13105,131052,1,3,1310523,0
513393,13105,131053,1,3,1310533,1
513394,13105,131053,1,3,1310533,1
513395,13105,131053,1,3,1310533,1
513396,13105,131053,1,3,1310533,1
513397,13105,131053,1,3,1310533,0
513398,13105,131053,1,3,1310533,0
513399,13105,131053,1,3,1310533,0
513400,13105,131053,1,3,1310533,0
513401,13105,131054,1,3,1310543,1
513402,13105,131054,1,3,1310543,0
513403,13105,131054,1,3,1310543,0
513404,13105,131054,1,3,1310543,0
513405,13105,131054,1,3,1310543,0
513406,13105,131054,1,3,1310543,0
513407,13105,131054,1,3,1310543,0
513408,13105,131054,1,3,1310543,0
513409,13105,131055,1,3,1310553,1
513410,13105,131055,1,3,1310553,1
513411,13105,131055,1,3,1310553,1
513412,13105,131055,1,3,1310553,1
513413,13105,131055,1,3,1310553,1
513414,13105,131055,1,3,1310553,0
513415,13105,131055,1,3,1310553,0
513416,13105,131055,1,3,1310553,0
513417,13107,131071,1,3,1310713,1
513418,13107,131071,1,3,1310713,1
513419,13107,131071,1,3,1310713,1
513420,13107,131071,1,3,1310713,1
513421,13107,131071,1,3,1310713,1
513422,13107,131071,1,3,1310713,1
513423,13107,131071,1,3,1310713,1
513424,13107,131071,1,3,1310713,0
513425,13107,131072,1,3,1310723,1
513426,13107,131072,1,3,1310723,1
513427,13107,131072,1,3,1310723,1
513428,13107,131072,1,3,1310723,1
513429,13107,131072,1,3,1310723,1
513430,13107,131072,1,3,1310723,0
513431,13107,131072,1,3,1310723,0
513432,13107,131072,1,3,1310723,0
513433,13107,131073,1,3,1310733,1
513434,13107,131073,1,3,1310733,0
513435,13107,131073,1,3,1310733,0
513436,13107,131073,1,3,1310733,0
513437,13107,131073,1,3,1310733,0
513438,13107,131073,1,3,1310733,0
513439,13107,131073,1,3,1310733,0
513440,13107,131073,1,3,1310733,0
513441,13107,131074,1,3,1310743,0
513442,13107,131074,1,3,1310743,0
513443,13107,131074,1,3,1310743,0
513444,13107,131074,1,3,1310743,0
513445,13107,131074,1,3,1310743,0
513446,13107,131074,1,3,1310743,0
513447,13107,131074,1,3,1310743,0
513448,13107,131074,1,3,1310743,0
513449,13108,131081,1,3,1310813,0
513450,13108,131081,1,3,1310813,0
513451,13108,131081,1,3,1310813,0
513452,13108,131081,1,3,1310813,0
513453,13108,131081,1,3,1310813,0
513454,13108,131081,1,3,1310813,0
513455,13108,131081,1,3,1310813,0
513456,13108,131081,1,3,1310813,0
513457,13108,131083,1,3,1310833,0
513458,13108,131083,1,3,1310833,0
513459,13108,131083,1,3,1310833,0
513460,13108,131083,1,3,1310833,0
513461,13108,131083,1,3,1310833,0
513462,13108,131083,1,3,1310833,0
513463,13108,131083,1,3,1310833,0
513464,13108,131083,1,3,1310833,0
513465,13111,131112,1,3,1311123,1
513466,13111,131112,1,3,1311123,1
513467,13111,131112,1,3,1311123,1
513468,13111,131112,1,3,1311123,1
513469,13111,131112,1,3,1311123,1
513470,13111,131112,1,3,1311123,0
513471,13111,131112,1,3,1311123,0
513472,13111,131112,1,3,1311123,0
513473,13111,131115,1,3,1311153,0
513474,13111,131115,1,3,1311153,0
513475,13111,131115,1,3,1311153,0
513476,13111,131115,1,3,1311153,0
513477,13111,131115,1,3,1311153,0
513478,13111,131115,1,3,1311153,0
513479,13111,131115,1,3,1311153,0
513480,13111,131115,1,3,1311153,0
513481,13112,131121,1,3,1311213,1
513482,13112,131121,1,3,1311213,1
513483,13112,131121,1,3,1311213,1
513484,13112,131121,1,3,1311213,1
513485,13112,131121,1,3,1311213,0
513486,13112,131121,1,3,1311213,0
513487,13112,131121,1,3,1311213,0
513488,13112,131121,1,3,1311213,0
513489,13112,131123,1,3,1311233,1
513490,13112,131123,1,3,1311233,1
513491,13112,131123,1,3,1311233,0
513492,13112,131123,1,3,1311233,0
513493,13112,131123,1,3,1311233,0
513494,13112,131123,1,3,1311233,0
513495,13112,131123,1,3,1311233,0
513496,13112,131123,1,3,1311233,0
513497,13114,131141,1,3,1311413,1
513498,13114,131141,1,3,1311413,0
513499,13114,131141,1,3,1311413,0
513500,13114,131141,1,3,1311413,0
513501,13114,131141,1,3,1311413,0
513502,13114,131141,1,3,1311413,0
513503,13114,131141,1,3,1311413,0
513504,13114,131141,1,3,1311413,0
513505,13114,131142,1,3,1311423,1
513506,13114,131142,1,3,1311423,1
513507,13114,131142,1,3,1311423,0
513508,13114,131142,1,3,1311423,0
513509,13114,131142,1,3,1311423,0
513510,13114,131142,1,3,1311423,0
513511,13114,131142,1,3,1311423,0
513512,13114,131142,1,3,1311423,0
513513,13114,131143,1,3,1311433,1
513514,13114,131143,1,3,1311433,1
513515,13114,131143,1,3,1311433,1
513516,13114,131143,1,3,1311433,1
513517,13114,131143,1,3,1311433,0
513518,13114,131143,1,3,1311433,0
513519,13114,131143,1,3,1311433,0
513520,13114,131143,1,3,1311433,0
513521,13114,131144,1,3,1311443,0
513522,13114,131144,1,3,1311443,0
513523,13114,131144,1,3,1311443,0
513524,13114,131144,1,3,1311443,0
513525,13114,131144,1,3,1311443,0
513526,13114,131144,1,3,1311443,0
513527,13114,131144,1,3,1311443,0
513528,13114,131144,1,3,1311443,0
513529,13114,131145,1,3,1311453,1
513530,13114,131145,1,3,1311453,1
513531,13114,131145,1,3,1311453,1
513532,13114,131145,1,3,1311453,1
513533,13114,131145,1,3,1311453,1
513534,13114,131145,1,3,1311453,0
513535,13114,131145,1,3,1311453,0
513536,13114,131145,1,3,1311453,0
513537,13115,131151,1,3,1311513,1
513538,13115,131151,1,3,1311513,1
513539,13115,131151,1,3,1311513,1
513540,13115,131151,1,3,1311513,0
513541,13115,131151,1,3,1311513,0
513542,13115,131151,1,3,1311513,0
513543,13115,131151,1,3,1311513,0
513544,13115,131151,1,3,1311513,0
513545,13115,131153,1,3,1311533,1
513546,13115,131153,1,3,1311533,1
513547,13115,131153,1,3,1311533,1
513548,13115,131153,1,3,1311533,0
513549,13115,131153,1,3,1311533,0
513550,13115,131153,1,3,1311533,0
513551,13115,131153,1,3,1311533,0
513552,13115,131153,1,3,1311533,0
513553,13115,131154,1,3,1311543,1
513554,13115,131154,1,3,1311543,0
513555,13115,131154,1,3,1311543,0
513556,13115,131154,1,3,1311543,0
513557,13115,131154,1,3,1311543,0
513558,13115,131154,1,3,1311543,0
513559,13115,131154,1,3,1311543,0
513560,13115,131154,1,3,1311543,0
513561,13115,131155,1,3,1311553,1
513562,13115,131155,1,3,1311553,1
513563,13115,131155,1,3,1311553,1
513564,13115,131155,1,3,1311553,1
513565,13115,131155,1,3,1311553,1
513566,13115,131155,1,3,1311553,1
513567,13115,131155,1,3,1311553,0
513568,13115,131155,1,3,1311553,0
513569,13117,131171,1,3,1311713,1
513570,13117,131171,1,3,1311713,1
513571,13117,131171,1,3,1311713,1
513572,13117,131171,1,3,1311713,1
513573,13117,131171,1,3,1311713,1
513574,13117,131171,1,3,1311713,0
513575,13117,131171,1,3,1311713,0
513576,13117,131171,1,3,1311713,0
513577,13117,131172,1,3,1311723,1
513578,13117,131172,1,3,1311723,1
513579,13117,131172,1,3,1311723,1
513580,13117,131172,1,3,1311723,0
513581,13117,131172,1,3,1311723,0
513582,13117,131172,1,3,1311723,0
513583,13117,131172,1,3,1311723,0
513584,13117,131172,1,3,1311723,0
513585,13117,131174,1,3,1311743,0
513586,13117,131174,1,3,1311743,0
513587,13117,131174,1,3,1311743,0
513588,13117,131174,1,3,1311743,0
513589,13117,131174,1,3,1311743,0
513590,13117,131174,1,3,1311743,0
513591,13117,131174,1,3,1311743,0
513592,13117,131174,1,3,1311743,0
513593,13117,131175,1,3,1311753,1
513594,13117,131175,1,3,1311753,1
513595,13117,131175,1,3,1311753,1
513596,13117,131175,1,3,1311753,0
513597,13117,131175,1,3,1311753,0
513598,13117,131175,1,3,1311753,0
513599,13117,131175,1,3,1311753,0
513600,13117,131175,1,3,1311753,0
513601,13120,131201,1,3,1312013,1
513602,13120,131201,1,3,1312013,1
513603,13120,131201,1,3,1312013,0
513604,13120,131201,1,3,1312013,0
513605,13120,131201,1,3,1312013,0
513606,13120,131201,1,3,1312013,0
513607,13120,131201,1,3,1312013,0
513608,13120,131201,1,3,1312013,0
513609,13120,131203,1,3,1312033,1
513610,13120,131203,1,3,1312033,1
513611,13120,131203,1,3,1312033,1
513612,13120,131203,1,3,1312033,1
513613,13120,131203,1,3,1312033,0
513614,13120,131203,1,3,1312033,0
513615,13120,131203,1,3,1312033,0
513616,13120,131203,1,3,1312033,0
513617,13120,131205,1,3,1312053,1
513618,13120,131205,1,3,1312053,1
513619,13120,131205,1,3,1312053,1
513620,13120,131205,1,3,1312053,1
513621,13120,131205,1,3,1312053,1
513622,13120,131205,1,3,1312053,0
513623,13120,131205,1,3,1312053,0
513624,13120,131205,1,3,1312053,0
516081,13001,130014,1,3,1300144,1
516082,13001,130014,1,3,1300144,1
516083,13001,130014,1,3,1300144,1
516084,13001,130014,1,3,1300144,1
516085,13001,130014,1,3,1300144,1
516086,13001,130014,1,3,1300144,1
516087,13001,130014,1,3,1300144,0
516088,13001,130014,1,3,1300144,0
516089,13001,130015,1,3,1300154,1
516090,13001,130015,1,3,1300154,1
516091,13001,130015,1,3,1300154,1
516092,13001,130015,1,3,1300154,1
516093,13001,130015,1,3,1300154,1
516094,13001,130015,1,3,1300154,1
516095,13001,130015,1,3,1300154,1
516096,13001,130015,1,3,1300154,0
516097,13002,130022,1,3,1300224,1
516098,13002,130022,1,3,1300224,1
516099,13002,130022,1,3,1300224,1
516100,13002,130022,1,3,1300224,1
516101,13002,130022,1,3,1300224,0
516102,13002,130022,1,3,1300224,0
516103,13002,130022,1,3,1300224,0
516104,13002,130022,1,3,1300224,0
516105,13002,130023,1,3,1300234,0
516106,13002,130023,1,3,1300234,0
516107,13002,130023,1,3,1300234,0
516108,13002,130023,1,3,1300234,0
516109,13002,130023,1,3,1300234,0
516110,13002,130023,1,3,1300234,0
516111,13002,130023,1,3,1300234,0
516112,13002,130023,1,3,1300234,0
516113,13002,130024,1,3,1300244,1
516114,13002,130024,1,3,1300244,1
516115,13002,130024,1,3,1300244,1
516116,13002,130024,1,3,1300244,1
516117,13002,130024,1,3,1300244,0
516118,13002,130024,1,3,1300244,0
516119,13002,130024,1,3,1300244,0
516120,13002,130024,1,3,1300244,0
516121,13002,130025,1,3,1300254,0
516122,13002,130025,1,3,1300254,0
516123,13002,130025,1,3,1300254,0
516124,13002,130025,1,3,1300254,0
516125,13002,130025,1,3,1300254,0
516126,13002,130025,1,3,1300254,0
516127,13002,130025,1,3,1300254,0
516128,13002,130025,1,3,1300254,0
516129,13003,130032,1,3,1300324,0
516130,13003,130032,1,3,1300324,0
516131,13003,130032,1,3,1300324,0
516132,13003,130032,1,3,1300324,0
516133,13003,130032,1,3,1300324,0
516134,13003,130032,1,3,1300324,0
516135,13003,130032,1,3,1300324,0
516136,13003,130032,1,3,1300324,0
516137,13004,130042,1,3,1300424,1
516138,13004,130042,1,3,1300424,1
516139,13004,130042,1,3,1300424,1
516140,13004,130042,1,3,1300424,0
516141,13004,130042,1,3,1300424,0
516142,13004,130042,1,3,1300424,0
516143,13004,130042,1,3,1300424,0
516144,13004,130042,1,3,1300424,0
516145,13004,130043,1,3,1300434,1
516146,13004,130043,1,3,1300434,0
516147,13004,130043,1,3,1300434,0
516148,13004,130043,1,3,1300434,0
516149,13004,130043,1,3,1300434,0
516150,13004,130043,1,3,1300434,0
516151,13004,130043,1,3,1300434,0
516152,13004,130043,1,3,1300434,0
516153,13004,130045,1,3,1300454,1
516154,13004,130045,1,3,1300454,1
516155,13004,130045,1,3,1300454,1
516156,13004,130045,1,3,1300454,1
516157,13004,130045,1,3,1300454,1
516158,13004,130045,1,3,1300454,1
516159,13004,130045,1,3,1300454,0
516160,13004,130045,1,3,1300454,0
516161,13005,130054,1,3,1300544,0
516162,13005,130054,1,3,1300544,0
516163,13005,130054,1,3,1300544,0
516164,13005,130054,1,3,1300544,0
516165,13005,130054,1,3,1300544,0
516166,13005,130054,1,3,1300544,0
516167,13005,130054,1,3,1300544,0
516168,13005,130054,1,3,1300544,0
516169,13005,130055,1,3,1300554,1
516170,13005,130055,1,3,1300554,0
516171,13005,130055,1,3,1300554,0
516172,13005,130055,1,3,1300554,0
516173,13005,130055,1,3,1300554,0
516174,13005,130055,1,3,1300554,0
516175,13005,130055,1,3,1300554,0
516176,13005,130055,1,3,1300554,0
516177,13006,130061,1,3,1300614,0
516178,13006,130061,1,3,1300614,0
516179,13006,130061,1,3,1300614,0
516180,13006,130061,1,3,1300614,0
516181,13006,130061,1,3,1300614,0
516182,13006,130061,1,3,1300614,0
516183,13006,130061,1,3,1300614,0
516184,13006,130061,1,3,1300614,0
516185,13006,130063,1,3,1300634,0
516186,13006,130063,1,3,1300634,0
516187,13006,130063,1,3,1300634,0
516188,13006,130063,1,3,1300634,0
516189,13006,130063,1,3,1300634,0
516190,13006,130063,1,3,1300634,0
516191,13006,130063,1,3,1300634,0
516192,13006,130063,1,3,1300634,0
516193,13006,130065,1,3,1300654,1
516194,13006,130065,1,3,1300654,1
516195,13006,130065,1,3,1300654,1
516196,13006,130065,1,3,1300654,1
516197,13006,130065,1,3,1300654,1
516198,13006,130065,1,3,1300654,0
516199,13006,130065,1,3,1300654,0
516200,13006,130065,1,3,1300654,0
516201,13007,130071,1,3,1300714,0
516202,13007,130071,1,3,1300714,0
516203,13007,130071,1,3,1300714,0
516204,13007,130071,1,3,1300714,0
516205,13007,130071,1,3,1300714,0
516206,13007,130071,1,3,1300714,0
516207,13007,130071,1,3,1300714,0
516208,13007,130071,1,3,1300714,0
516209,13007,130072,1,3,1300724,1
516210,13007,130072,1,3,1300724,1
516211,13007,130072,1,3,1300724,1
516212,13007,130072,1,3,1300724,1
516213,13007,130072,1,3,1300724,1
516214,13007,130072,1,3,1300724,1
516215,13007,130072,1,3,1300724,1
516216,13007,130072,1,3,1300724,0
516217,13007,130073,1,3,1300734,1
516218,13007,130073,1,3,1300734,0
516219,13007,130073,1,3,1300734,0
516220,13007,130073,1,3,1300734,0
516221,13007,130073,1,3,1300734,0
516222,13007,130073,1,3,1300734,0
516223,13007,130073,1,3,1300734,0
516224,13007,130073,1,3,1300734,0
516225,13007,130074,1,3,1300744,1
516226,13007,130074,1,3,1300744,1
516227,13007,130074,1,3,1300744,1
516228,13007,130074,1,3,1300744,1
516229,13007,130074,1,3,1300744,0
516230,13007,130074,1,3,1300744,0
516231,13007,130074,1,3,1300744,0
516232,13007,130074,1,3,1300744,0
516233,13007,130075,1,3,1300754,1
516234,13007,130075,1,3,1300754,0
516235,13007,130075,1,3,1300754,0
516236,13007,130075,1,3,1300754,0
516237,13007,130075,1,3,1300754,0
516238,13007,130075,1,3,1300754,0
516239,13007,130075,1,3,1300754,0
516240,13007,130075,1,3,1300754,0
516241,13008,130081,1,3,1300814,1
516242,13008,130081,1,3,1300814,0
516243,13008,130081,1,3,1300814,0
516244,13008,130081,1,3,1300814,0
516245,13008,130081,1,3,1300814,0
516246,13008,130081,1,3,1300814,0
516247,13008,130081,1,3,1300814,0
516248,13008,130081,1,3,1300814,0
516249,13008,130082,1,3,1300824,0
516250,13008,130082,1,3,1300824,0
516251,13008,130082,1,3,1300824,0
516252,13008,130082,1,3,1300824,0
516253,13008,130082,1,3,1300824,0
516254,13008,130082,1,3,1300824,0
516255,13008,130082,1,3,1300824,0
516256,13008,130082,1,3,1300824,0
516257,13008,130084,1,3,1300844,1
516258,13008,130084,1,3,1300844,1
